person_spks_french_eng_profic_notstated, person_spks_cl_oth_eng_profic_notstated, female_spks_korean_eng_profic_notstated, female_tot_spks_eng_only, female_spks_spanish_spks_eng_notwell, female_spks_serbian_tot, female_spks_polish_spks_eng_notwell, female_spks_thai_spks_eng_well, female_spks_polish_eng_profic_notstated, female_spks_se_asia_austronesia_lang_tagalog_spks_eng_notwell, person_spks_arabic_tot, female_spks_russian_tot, person_spks_dutch_eng_profic_notstated, person_spks_arabic_eng_profic_notstated, female_spks_macedonian_all_eng_profic, female_spks_se_asia_austronesia_lang_oth_spks_eng_notwell, female_spks_spanish_tot, female_spks_thai_spks_eng_notwell, person_spks_french_spks_eng_notwell, female_lang_spkn_home_notstated_tot, female_spks_se_asia_austronesia_lang_oth_eng_profic_notstated, person_spks_dutch_tot, person_spks_afrikaans_spks_eng_well, person_spks_dutch_spks_eng_well, female_spks_tamil_tot, female_spks_serbian_all_eng_profic, female_spks_persian_ed_spks_eng_notwell, female_all_lang_tot, person_spks_german_eng_profic_notstated, female_spks_macedonian_spks_eng_well, female_spks_se_asia_austronesia_lang_tot_all_eng_profic, female_tot_tot, person_spks_cl_tot_spks_eng_well, person_spks_cl_oth_spks_eng_notwell, person_spks_french_tot, person_spks_aus_indig_lang_spks_eng_notwell, person_spks_cl_cantones_eng_profic_notstated, female_spks_samoan_spks_eng_notwell, female_spks_se_asia_austronesia_lang_oth_tot, female_spks_se_asia_austronesia_lang_tot_tot, female_spks_vietnamese_all_eng_profic, female_spks_maltese_all_eng_profic, person_spks_cl_mandarin_all_eng_profic, female_spks_oth_lang_all_eng_profic, person_spks_cl_cantones_spks_eng_notwell, female_spks_turkish_all_eng_profic, female_spks_se_asia_austronesia_lang_filipin_spks_eng_notwell, female_spks_se_asia_austronesia_lang_indones_spks_eng_notwell, person_spks_cl_oth_spks_eng_well, female_spks_vietnamese_spks_eng_notwell, female_spks_se_asia_austronesia_lang_tot_spks_eng_well, person_spks_aus_indig_lang_all_eng_profic, person_spks_cl_mandarin_tot, female_lang_spkn_home_notstated_spks_eng_well, person_spks_croatian_eng_profic_notstated, person_spks_aus_indig_lang_eng_profic_notstated, person_spks_german_spks_eng_well, female_tot_all_eng_profic, female_spks_se_asia_austronesia_lang_tagalog_all_eng_profic, person_spks_afrikaans_eng_profic_notstated, person_spks_cl_tot_spks_eng_notwell, person_spks_afrikaans_spks_eng_notwell, female_spks_thai_all_eng_profic, person_spks_eng_only_tot, female_spks_serbian_spks_eng_notwell, person_spks_croatian_all_eng_profic, person_spks_afrikaans_all_eng_profic, female_spks_turkish_spks_eng_notwell, person_spks_cl_mandarin_spks_eng_notwell, female_spks_oth_lang_tot, person_spks_french_all_eng_profic, person_spks_cl_tot_eng_profic_notstated, female_spks_oth_lang_spks_eng_notwell, female_spks_tamil_eng_profic_notstated, person_spks_cl_oth_all_eng_profic, person_spks_german_tot, person_spks_cl_tot_all_eng_profic, person_spks_aus_indig_lang_tot, female_lang_spkn_home_notstated_spks_eng_notwell, female_spks_maltese_spks_eng_well, female_spks_tamil_all_eng_profic, female_spks_tamil_spks_eng_well, person_spks_afrikaans_tot, female_spks_oth_lang_eng_profic_notstated, female_tot_spks_eng_notwell, person_spks_dutch_all_eng_profic, female_spks_se_asia_austronesia_lang_tagalog_tot, female_spks_samoan_all_eng_profic, female_spks_se_asia_austronesia_lang_filipino_tot, female_spks_serbian_eng_profic_notstated, female_lang_spkn_home_notstated_eng_profic_notstated, female_spks_se_asia_austronesia_lang_indonesia_spks_eng_well, female_spks_polish_all_eng_profic, person_spks_cl_oth_tot, female_spks_vietnamese_eng_profic_notstated, person_spks_arabic_spks_eng_notwell, person_spks_cl_tot_tot, female_all_lang_all_eng_profic, female_spks_spanish_eng_profic_notstated, person_spks_croatian_spks_eng_well, female_spks_persian_ed_all_eng_profic, female_spks_tamil_spks_eng_notwell, female_spks_thai_eng_profic_notstated, person_spks_cl_mandarin_spks_eng_well, person_spks_dutch_spks_eng_notwell, female_spks_se_asia_austronesia_lang_tot_eng_profic_notstated, female_spks_samoan_spks_eng_well, person_spks_cl_cantones_all_eng_profic, female_spks_persian_ed_tot, female_spks_persian_ed_eng_profic_notstated, female_spks_korean_tot, female_spks_macedonian_spks_eng_notwell, person_spks_cl_mandarin_eng_profic_notstated, female_all_lang_spks_eng_well, female_spks_russian_spks_eng_well, female_spks_maltese_spks_eng_notwell, female_spks_macedonian_eng_profic_notstated, female_spks_vietnamese_spks_eng_well, female_spks_maltese_eng_profic_notstated, female_spks_se_asia_austronesia_lang_filipino_all_eng_profic, person_spks_german_spks_eng_notwell, person_spks_aus_indig_lang_spks_eng_well, female_all_lang_eng_profic_notstated, sa4_name16, female_spks_russian_all_eng_profic, female_spks_russian_eng_profic_notstated, person_spks_cl_cantones_tot, female_spks_se_asia_austronesia_lang_oth_spks_eng_well, person_spks_arabic_all_eng_profic, female_tot_eng_profic_notstated, female_spks_se_asia_austronesia_lang_tagalog_eng_profic_notstat, female_spks_se_asia_austronesia_lang_indonesian_all_eng_profic, female_spks_turkish_tot, female_spks_spanish_all_eng_profic, female_spks_oth_lang_spks_eng_well, female_spks_thai_tot, person_spks_french_spks_eng_well, female_spks_polish_spks_eng_well, female_all_lang_spks_eng_notwell, female_lang_spkn_home_notstated_all_eng_profic, female_spks_se_asia_austronesia_lang_tagalog_spks_eng_well, female_spks_se_asia_austronesia_lang_filipino_eng_profic_notsta, female_spks_persian_ed_spks_eng_well, person_spks_arabic_spks_eng_well, female_spks_se_asia_austronesia_lang_indonesian_eng_profic_nots, female_spks_se_asia_austronesia_lang_indonesian_tot, female_spks_se_asia_austronesia_lang_oth_all_eng_profic, person_spks_croatian_spks_eng_notwell, female_spks_samoan_tot, female_spks_spanish_spks_eng_well, female_spks_russian_spks_eng_notwell, female_spks_macedonian_tot, female_spks_samoan_eng_profic_notstated, female_spks_serbian_spks_eng_well, sa4_code16, person_spks_german_all_eng_profic, person_spks_croatian_tot, female_spks_maltese_tot, female_spks_se_asia_austronesia_lang_tot_spks_eng_notwell, female_spks_turkish_eng_profic_notstated, female_spks_se_asia_austronesia_lang_filipino_spks_eng_well, person_spks_cl_cantones_spks_eng_well, female_spks_turkish_spks_eng_well, female_spks_vietnamese_tot, female_tot_spks_eng_well, female_spks_polish_tot
27,6,45,137209,153,246,28,911,4,20,1782,1067,9,14,134,3,2148,208,76,9962,0,844,1100,815,562,249,224,63402,17,116,2788,210572,37527,262,2384,3,83,0,172,2815,802,28,29575,5294,2785,175,10,60,970,110,2696,19,29739,402,8,3,2119,63344,1027,0,10242,17,1121,269493,20,814,1116,22,7198,5416,2357,252,602,8,1241,2194,47770,16,57,24,562,535,1119,120,10325,838,1035,17,715,0,9505,819,618,1245,0,180,48018,62885,12,740,1897,24,7,22382,20,27,18,16954,1910,14,4480,20,158,52620,942,0,3,695,0,710,63,12,522,"Sydney - North Sydney and Hornsby",1068,5,17039,166,1763,10021,12,877,175,2139,4689,1129,2284,587,10266,457,1005,5,1665,1582,12,886,170,71,17,1986,121,134,0,226,"121",2178,817,27,88,0,702,14168,157,801,53019,620
16,0,3,102131,73,604,17,381,0,18,480,347,20,4,78,3,1213,67,64,6664,0,970,520,924,49,601,28,20579,23,73,1047,129370,4035,45,2278,0,14,0,58,1059,252,29,3283,4580,371,89,3,24,114,44,996,7,3305,317,7,0,2208,20730,510,0,1187,13,452,201772,76,726,525,8,776,4642,2264,39,482,0,153,2277,5227,7,29,32,49,44,529,63,2320,948,519,38,242,4,6316,215,282,158,0,37,5264,20381,10,664,305,3,3,2505,26,11,35,1789,308,3,458,3,21,18092,307,0,0,211,0,236,48,7,199,"Sydney - Northern Beaches",347,0,1801,52,471,6517,3,243,85,1199,4096,456,2196,265,2292,349,497,0,278,437,0,241,57,70,35,1129,39,78,0,523,"122",2255,736,29,46,0,233,1420,75,255,18407,286
3,3,0,96808,237,329,56,333,3,51,6209,291,3,44,209,3,1853,94,13,7046,0,181,307,167,308,325,32,29489,9,191,2653,133338,2500,41,613,0,14,142,170,2678,740,228,2099,4497,361,135,23,45,129,234,2533,44,2110,356,9,7,495,29552,1458,0,1043,3,426,191267,37,926,311,17,642,4609,612,30,842,3,171,515,3543,47,56,219,301,282,314,110,3983,175,1474,1793,662,0,6634,318,391,175,10,841,3569,29140,22,845,146,21,3,1462,10,24,1654,1270,142,0,141,19,16,25221,241,11,0,509,8,662,11,44,351,"Sydney - Outer South West",291,0,1284,165,6166,6980,17,361,137,1836,3653,433,598,337,3924,415,1408,0,116,5320,11,372,174,88,1830,1594,50,213,43,292,"123",513,936,237,121,0,639,911,120,747,25572,389
3,0,3,127425,105,229,43,292,6,39,3361,222,3,41,170,7,1024,76,14,8319,0,430,172,418,252,229,41,20713,5,148,2339,156457,1986,38,615,0,3,31,149,2362,335,810,1712,3383,248,297,13,21,94,68,2257,58,1726,333,9,3,845,20847,1311,0,707,4,371,250484,34,1106,175,54,421,3448,611,21,513,0,132,879,2693,64,38,756,251,226,177,65,2485,424,1318,578,666,0,7945,209,374,132,0,345,2712,20480,9,989,204,24,4,1285,9,21,546,852,204,0,264,23,14,18031,199,56,3,263,6,657,22,58,238,"Sydney - Outer West and Blue Mountains",222,3,854,140,3324,8184,14,224,298,1018,2868,372,594,330,2446,374,1273,11,161,2975,0,228,149,121,591,913,22,175,12,196,"124",873,1115,818,79,4,643,603,243,335,18364,379
7,10,53,77145,356,529,70,634,3,80,47213,660,0,422,164,12,2189,185,36,12887,0,213,159,204,4974,519,702,130787,14,117,5171,220818,36792,728,792,0,113,42,258,5216,5226,845,32569,15047,7295,3962,48,134,1291,1825,4897,12,32721,568,17,0,620,130419,2443,0,20582,3,812,155954,82,2158,163,989,12557,15379,782,276,3298,37,2024,651,57373,12,293,751,4943,4360,163,335,29806,215,2466,541,1341,5,12026,1007,588,2038,30,7622,57649,129551,31,1818,2303,576,8,20013,5,50,504,22780,2333,25,7118,47,151,100043,537,91,0,3403,9,1329,20,12,1236,"Sydney - Parramatta",651,3,22889,241,46791,13258,23,1138,4003,2150,11751,822,747,515,29509,863,2365,17,1605,39168,13,1155,258,344,555,1797,110,168,15,442,"125",640,2170,852,274,43,1286,15488,2970,5256,100611,592
10,7,33,46392,79,212,16,329,0,10,2432,419,0,20,100,3,829,93,26,3698,0,201,193,201,747,205,123,43192,3,81,2024,93286,28585,247,608,0,60,0,133,2035,613,60,22890,3439,2708,143,6,56,858,77,1946,8,23005,203,5,0,533,43121,648,0,8503,6,426,92694,27,476,199,23,5548,3508,603,180,508,10,1109,550,37089,8,39,53,736,704,203,70,8436,201,649,13,491,0,3457,701,221,1113,6,281,37274,42885,13,416,722,33,0,17337,9,17,13,13094,724,7,4448,17,120,34486,329,6,3,533,0,491,11,8,308,"Sydney - Ryde",418,3,13155,129,2411,3771,3,760,144,820,2935,426,573,205,8400,240,636,7,596,2134,7,763,129,58,13,742,91,102,0,180,"126",545,485,60,80,0,479,10390,125,617,34685,227
10,28,3,69429,1138,4523,140,611,9,62,36099,407,0,390,1698,40,6041,300,46,11256,8,133,107,129,545,4470,156,124658,5,1390,4006,205344,13778,1210,747,0,52,164,277,4048,25177,881,7412,26494,4114,1302,45,82,2637,10821,3779,27,7465,540,43,3,543,124136,2086,0,8291,0,910,142130,1051,4380,107,236,2971,26860,737,138,7900,3,3848,562,22065,26,193,821,545,483,107,371,34604,131,2115,2009,994,54,10523,582,784,3872,144,8436,22205,123405,62,3595,520,56,13,4441,0,41,1842,10811,524,3,181,306,56,88997,283,63,26,14357,14,987,16,22,1256,"Sydney - South West",402,3,10860,230,35707,11782,26,664,1316,5978,18589,922,695,644,34405,735,2021,8,368,27275,6,666,270,783,2062,4843,119,1716,52,3418,"127",563,4423,899,226,17,942,6700,1064,25322,89532,790
0,3,0,92052,72,165,20,236,5,9,2018,543,0,16,551,3,871,43,17,4275,0,327,239,315,37,165,4,15145,11,505,786,111465,4034,38,573,0,17,0,48,792,255,107,3050,1619,475,77,3,22,141,40,758,13,3067,237,9,0,761,15220,302,0,1336,4,279,181129,13,591,244,10,826,1670,576,36,212,0,179,799,5371,13,18,101,37,37,245,55,1927,323,307,30,195,0,4014,229,256,182,3,135,5409,14967,13,544,62,0,3,2220,10,5,30,2146,62,0,121,50,22,13052,440,4,6,215,0,193,24,12,176,"Sydney - Sutherland",542,3,2160,43,2004,4197,3,247,77,859,1402,281,558,241,1911,256,296,3,56,1871,3,246,47,49,34,786,99,565,0,144,"128",791,600,106,34,0,188,1671,64,259,13291,262
0,0,0,71583,5,47,6,68,0,9,176,47,3,0,22,0,91,17,8,5356,0,255,84,241,36,48,4,3751,3,16,311,80690,932,18,208,5,0,0,44,312,75,73,942,690,36,12,3,0,61,17,301,25,950,239,0,0,307,3956,136,0,272,3,83,139419,0,193,87,3,219,713,203,5,94,0,83,317,1209,30,19,70,36,36,87,21,454,250,135,4,102,0,5101,29,55,83,0,14,1216,3699,0,168,31,4,0,726,9,3,4,185,31,0,24,8,3,3267,48,3,0,58,0,102,7,23,53,"Ballarat",47,0,186,43,178,5155,0,29,12,88,597,85,193,52,436,253,126,0,29,162,0,29,42,23,4,86,3,19,0,46,"201",313,194,74,12,0,104,143,9,77,3501,55
0,0,0,69179,8,14,3,57,0,0,172,32,4,0,9,0,73,4,7,5691,0,140,86,136,46,13,0,3523,3,9,352,78392,563,9,176,0,0,0,29,359,49,25,663,1011,37,18,4,0,30,12,340,12,666,205,0,0,288,3665,129,0,291,3,57,134612,4,59,89,3,245,1048,176,9,356,0,33,303,848,12,4,24,46,42,89,30,681,136,134,11,122,0,5479,69,32,33,3,17,854,3461,0,51,21,3,3,415,3,7,7,152,21,0,31,0,8,2784,26,0,0,39,3,121,4,12,68,"Bendigo",32,0,152,29,171,5548,0,69,18,73,650,61,167,32,672,210,128,0,19,156,0,69,27,3,11,63,7,9,0,11,"202",294,59,31,6,0,113,119,16,53,2988,31
3,0,0,121288,57,419,43,160,3,10,702,154,9,9,552,3,381,42,22,8188,0,581,186,563,75,416,43,13643,18,428,850,143119,1916,43,468,0,0,0,89,853,359,130,1817,2602,75,155,7,3,98,115,826,24,1841,359,16,0,968,13845,329,5,494,0,199,235394,100,2165,183,26,382,2656,463,24,659,0,137,1011,2408,24,27,118,75,71,190,54,2258,570,332,20,273,5,7799,148,311,137,3,128,2439,13457,4,1814,214,5,0,1441,8,5,20,451,213,0,87,121,26,11223,118,6,10,243,0,273,28,24,183,"Geelong",154,0,459,85,686,7986,6,150,160,380,1941,202,444,267,2229,392,324,0,167,557,0,150,89,355,20,315,35,560,0,319,"203",997,2184,131,22,0,271,379,128,362,11584,314
5,0,3,75833,7,47,10,84,0,10,131,28,0,0,18,0,92,22,4,6341,0,187,75,179,19,47,3,4096,5,17,364,86275,534,36,241,0,0,0,39,362,33,28,502,674,46,16,3,3,73,9,348,24,505,198,0,0,593,4237,170,0,233,0,103,149577,5,197,82,9,157,679,229,10,132,0,105,614,764,23,10,29,19,21,82,12,571,183,170,8,121,0,6135,27,56,102,0,8,778,4029,0,170,17,0,3,343,7,3,8,160,17,0,30,0,3,3470,27,3,0,31,0,120,15,24,66,"Hume",28,0,161,40,129,6197,0,33,16,85,539,108,225,53,556,212,164,0,13,116,0,35,39,24,8,82,3,18,0,43,"204",609,201,28,13,0,113,118,14,33,3667,55
4,0,0,121103,18,74,19,116,3,8,310,63,5,14,13,5,189,35,8,10517,0,696,183,678,60,74,0,6624,16,13,606,138247,836,17,261,0,4,0,74,616,172,155,834,1066,68,8,19,3,71,60,581,27,839,333,0,0,717,6874,239,0,358,0,150,237339,12,202,188,3,264,1093,261,9,179,3,88,750,1192,28,16,146,61,52,187,25,923,689,240,4,240,0,10164,59,150,88,0,39,1205,6516,0,178,18,7,0,565,18,7,4,276,18,0,35,3,9,5613,51,14,0,111,0,239,20,27,106,"Latrobe - Gippsland",63,0,279,71,296,10265,0,56,8,183,886,155,248,126,904,351,232,5,18,255,0,61,74,22,4,162,8,14,0,62,"205",740,202,154,28,0,221,201,10,174,5949,152
35,28,17,184383,332,580,87,1409,3,8,7447,1653,13,80,611,14,3602,361,148,25702,5,913,388,889,685,573,71,95802,30,517,4227,305884,39875,931,4176,0,76,0,626,4255,5029,345,35977,9259,2120,1171,14,110,2195,1629,4077,53,36169,619,14,0,2775,95686,673,3,9227,5,1764,361824,80,1267,394,259,6171,9474,4146,300,1426,6,3127,2887,49095,53,130,322,680,643,403,219,16885,903,674,56,549,4,24955,2274,809,3151,40,1242,49391,94942,12,1143,767,37,8,29804,14,25,56,9997,772,10,2034,94,196,78180,1108,29,9,3393,11,551,79,57,857,"Melbourne - Inner",1636,15,10073,605,7371,25818,4,2386,1175,3595,7835,1776,3995,724,16758,751,663,0,693,6126,17,2405,620,121,56,3257,531,617,0,493,"206",2859,1280,351,148,12,541,7874,914,5066,78802,814
13,8,8,110336,84,239,29,446,3,0,2853,365,3,19,445,4,899,72,45,7960,0,369,385,353,697,234,240,68560,11,392,1836,186862,45978,788,1511,0,100,0,233,1844,2122,115,39859,3297,4047,253,3,65,2125,371,1761,12,40045,401,10,0,1263,68582,382,3,15647,4,518,215176,30,657,387,39,10816,3382,1506,305,499,3,2915,1296,61622,12,112,114,692,666,391,83,13277,360,384,29,304,4,7446,849,396,2928,12,325,61924,68064,3,591,1531,27,3,29044,11,5,29,18853,1546,10,1315,50,188,54898,339,0,9,1750,0,304,27,12,496,"Melbourne - Inner East",364,3,18952,231,2826,7943,3,917,253,895,2806,522,1456,363,13167,513,384,0,1289,2507,3,919,233,58,29,810,31,449,0,208,"207",1287,660,115,77,0,297,14802,211,2138,55301,397
16,4,8,149298,85,489,119,440,11,12,1388,4209,6,16,127,7,1288,98,98,10301,0,594,575,574,575,486,36,50020,20,113,1519,209615,15915,293,2524,0,24,0,174,1530,1013,106,15500,6702,642,432,11,30,903,158,1464,12,15589,485,9,0,2035,50132,507,3,4435,9,538,289673,44,769,583,70,3494,6818,2508,122,701,6,1199,2103,20349,12,67,98,570,539,588,110,7175,586,509,28,362,6,9742,447,1153,1204,4,91,20470,49576,18,699,274,32,4,12008,13,4,28,3649,284,3,653,14,90,42471,3466,10,0,855,0,362,43,16,442,"Melbourne - Inner South",4172,32,3675,170,1374,10186,3,477,435,1277,6004,539,2406,1038,7105,552,494,3,239,1281,0,479,177,65,28,1188,702,127,0,440,"208",2081,774,106,56,6,352,3008,360,1014,42957,1164
14,10,4,155766,137,737,38,474,3,22,15212,359,9,161,6589,19,1301,102,47,13093,3,430,449,418,1465,739,286,83015,9,5303,2629,251875,13776,419,1175,0,30,27,324,2657,4484,775,13906,8352,1242,1155,25,38,990,1427,2518,46,13995,579,29,0,1232,82806,1010,0,5948,9,574,307322,124,1883,458,212,4287,8556,1166,128,1539,16,1407,1287,19720,46,165,716,1453,1316,454,203,15408,424,1021,537,819,5,12344,448,433,1413,41,2751,19846,82058,16,1630,1175,137,8,9614,11,27,509,4410,1183,6,329,1280,87,66820,311,60,63,3058,10,804,39,43,953,"Melbourne - North East",353,3,4438,302,15044,13297,13,486,1162,1282,6816,582,1120,398,15244,751,982,11,891,12293,3,489,325,256,545,1146,44,6648,9,612,"209",1273,1914,783,105,11,784,3172,941,4521,67400,438
9,3,3,100419,158,469,72,306,9,44,22323,181,0,235,640,26,1205,75,25,10175,0,186,157,182,476,469,132,72702,17,566,2494,183294,3884,66,542,0,7,70,351,2526,2245,1212,3120,11817,537,7984,26,16,227,765,2386,26,3148,464,16,0,663,72475,1063,3,1453,3,384,199430,75,2118,159,1886,848,12015,530,38,3202,5,298,705,5343,26,179,1146,467,427,163,198,13982,184,1075,1073,811,0,9537,263,563,302,12,3989,5379,71831,6,1845,410,44,3,2273,0,30,1001,1924,417,4,157,67,30,58026,163,68,10,1481,16,804,27,26,871,"Melbourne - North West",181,0,1934,324,22087,10405,13,282,8067,1202,8621,383,508,489,13806,639,1021,11,283,18095,6,284,349,269,1094,1036,22,645,20,393,"210",692,2131,1227,109,81,781,1385,6094,2258,58487,570
10,9,8,195595,101,331,105,482,3,13,2118,391,10,14,179,9,1029,74,32,10720,0,1499,706,1464,788,324,186,49218,41,164,2177,255533,23422,301,1085,0,57,0,250,2194,1403,136,19497,6511,2388,176,15,40,1223,389,2095,55,19604,592,13,0,2816,49430,729,4,7962,8,559,385044,52,710,712,26,5271,6642,1070,172,1836,9,1522,2928,31380,56,78,130,778,738,718,130,9025,1492,739,48,549,7,10052,614,770,1532,10,200,31552,48765,12,641,1011,41,5,14231,33,21,50,10356,1017,3,775,16,107,39817,350,6,0,1021,0,545,70,51,454,"Melbourne - Outer East",389,3,10413,244,2095,10504,8,656,176,1023,4671,560,1044,663,8948,674,710,3,822,1900,9,664,250,70,54,924,38,182,3,271,"211",2884,728,136,78,0,531,7965,146,1415,40410,776
33,23,12,197843,484,2749,304,824,19,64,9592,1422,19,109,521,65,3357,231,169,18756,6,1096,889,1040,4787,2721,322,162199,31,431,6758,378804,43822,1410,4297,0,78,131,862,6828,12175,375,39410,33989,4075,1758,46,169,3642,4714,6409,18,39609,961,33,0,1976,161891,2282,4,16342,8,1057,396245,609,2873,891,380,10865,34522,4261,296,9012,35,5044,2059,60168,18,323,354,4752,4228,899,534,34379,1071,2306,1795,1836,22,17472,1643,1754,5070,78,1326,60464,160607,36,2456,1341,529,10,28546,31,68,1664,15707,1355,11,1782,84,199,126553,1127,21,7,7463,6,1806,53,18,1590,"Melbourne - South East",1397,24,15787,788,9479,19066,27,1817,1779,3325,24980,1064,4094,1447,34057,1282,2220,27,1014,8155,12,1829,854,408,1837,2835,275,524,43,2110,"212",2030,2908,383,346,20,1759,11638,1380,12256,127509,1772
18,22,11,188934,630,2306,309,895,22,161,14694,554,8,182,4991,47,4309,185,92,21185,8,530,654,497,1861,2271,151,154784,10,3960,10793,364901,20186,919,1566,0,65,121,867,10903,25271,5245,15192,23514,3068,2081,112,123,2113,9652,10349,41,15303,1045,75,0,1575,154448,4890,3,8436,15,1082,378070,411,6434,666,410,4448,23993,1554,199,5364,20,3036,1650,28625,39,312,4781,1836,1632,671,475,31503,524,4952,1977,3630,32,19824,1311,1768,3051,194,1973,28822,153092,35,5381,639,205,11,10743,27,110,1855,10398,650,8,757,1027,105,121903,484,465,46,15623,77,3601,71,41,1695,"Melbourne - West",555,0,10468,809,14514,21519,62,1437,2098,4272,18152,1093,1460,1462,31191,1360,4731,28,492,12547,14,1449,855,1059,2020,3641,69,5036,41,1859,"213",1640,6513,5319,439,20,3494,7333,1668,25466,122949,1792
7,0,3,127502,56,191,23,258,0,13,654,358,10,9,54,0,514,57,15,8780,0,718,366,672,184,190,9,12567,14,50,901,148846,1610,22,720,0,6,11,78,909,170,93,1500,2385,110,91,3,4,86,40,870,25,1517,378,11,0,1181,12788,399,3,530,3,306,248413,19,552,369,9,397,2446,713,25,352,0,108,1239,2145,24,23,87,184,168,371,63,1496,705,404,118,292,3,8379,124,270,108,3,74,2166,12383,3,501,56,18,3,1103,34,15,108,535,56,0,58,8,19,10914,304,3,0,137,0,291,39,25,181,"Mornington Peninsula",358,0,542,74,642,8558,5,130,92,513,2038,309,699,248,1470,407,386,5,48,572,0,132,72,53,118,456,59,55,0,168,"214",1217,568,93,29,3,284,425,83,177,11293,270
0,0,0,64318,8,17,0,70,0,3,175,10,3,0,5,17,46,8,9,5997,3,127,114,126,50,17,5,5004,3,5,425,75314,569,13,109,3,0,5,95,432,225,12,705,1228,77,236,9,8,19,132,390,16,714,202,0,0,183,5150,145,3,395,0,78,127271,0,103,114,82,304,1256,109,12,283,0,35,193,963,22,27,12,49,36,111,20,1052,127,145,40,150,0,5773,36,21,37,7,21,976,4926,0,100,13,7,0,398,0,8,32,224,13,0,55,0,7,3901,11,0,0,91,0,149,4,18,72,"North West",10,0,231,82,175,5845,0,43,236,46,943,78,103,20,1026,221,135,0,7,157,0,40,93,8,40,46,0,5,0,13,"215",188,107,12,33,0,143,149,158,231,4103,21
4,0,0,54443,3,22,3,78,0,3,1401,7,3,16,101,9,43,21,11,5095,0,115,72,114,36,22,10,5936,0,84,429,65469,454,12,110,0,0,3,62,432,30,12,546,1337,60,239,5,3,12,9,405,51,560,186,4,0,161,6068,169,0,285,0,97,107747,3,48,73,69,218,1373,105,10,367,0,27,168,742,51,32,12,36,34,73,31,1288,111,168,110,177,0,4874,19,22,27,0,373,757,5848,0,47,43,0,3,327,0,0,106,172,43,0,27,17,10,4596,8,0,0,16,0,170,4,51,91,"Shepparton",7,0,173,50,1380,4963,0,28,245,43,973,100,102,20,1254,222,165,0,35,1012,0,28,62,5,109,39,0,106,0,13,"216",168,59,12,26,5,167,110,179,31,4784,22
0,0,0,55814,4,8,0,54,0,3,146,22,3,3,3,7,49,14,4,4421,0,151,92,142,21,8,3,1956,3,3,260,62189,353,31,118,0,0,0,27,257,29,19,525,343,27,10,3,3,16,7,245,29,531,183,0,3,182,2111,96,0,312,0,67,110036,0,36,88,0,255,358,116,8,48,0,46,186,662,34,11,13,21,21,88,15,320,144,98,3,94,0,4227,44,17,46,0,20,667,1917,0,28,6,0,0,266,0,0,3,92,6,0,30,0,8,1608,17,4,0,20,0,94,3,29,37,"Warrnambool and South West",22,0,94,21,148,4267,0,45,10,47,286,72,111,17,308,195,89,0,3,132,0,45,27,4,3,42,7,3,0,9,"217",182,36,21,11,0,89,63,9,29,1788,14
7,0,4,99309,47,66,21,190,0,7,322,195,0,4,21,3,500,41,29,5015,0,436,1036,426,62,66,14,9553,8,19,870,113876,1548,15,582,4,3,5,84,879,264,36,1313,1751,130,33,7,4,70,81,846,77,1334,263,8,0,767,9737,436,3,409,11,231,195482,5,295,1051,11,259,1782,578,25,231,0,82,789,1957,77,22,32,59,58,1051,32,980,439,438,82,270,0,4732,80,158,85,3,34,1978,9455,4,263,123,3,3,1047,8,8,79,560,123,3,156,3,19,8490,168,0,0,181,0,268,16,74,99,"Brisbane - East",195,0,558,79,318,4832,6,84,33,493,1521,229,544,139,963,284,430,3,106,282,0,84,86,36,83,449,22,21,3,64,"301",781,302,36,17,0,261,425,24,264,8754,158
0,0,4,84021,63,40,17,239,6,22,538,162,5,6,44,5,621,54,27,5288,0,244,353,226,219,40,49,16957,9,40,1935,106264,3196,36,531,11,12,10,156,1951,292,32,2281,3056,359,30,19,22,131,73,1868,98,2286,239,0,0,578,17000,1008,0,814,4,291,164256,8,131,361,3,420,3128,531,15,501,0,166,612,4009,100,31,31,219,199,358,71,2179,239,1016,346,587,0,5017,167,192,166,0,90,4024,16739,0,116,305,19,10,1859,9,15,337,1565,311,0,411,5,6,14588,141,0,0,215,0,584,22,80,218,"Brisbane - North",166,3,1573,153,528,5238,10,187,30,616,2554,300,505,172,2147,264,986,3,264,440,0,191,155,17,353,559,24,44,8,35,"302",597,134,35,65,0,569,1204,30,292,14822,202
12,16,26,107387,215,655,30,468,6,14,2842,508,7,25,168,12,1604,92,47,8293,0,374,811,354,574,651,135,57519,10,148,2540,173194,30839,456,948,0,54,20,269,2558,2548,21,29571,6551,2320,146,22,53,1042,733,2438,55,29686,399,7,0,967,57539,1011,3,10396,10,564,212811,104,684,825,14,7615,6690,935,178,1234,5,1492,1009,41230,60,92,21,571,522,826,142,11192,370,1020,380,682,6,7804,532,369,1505,14,435,41416,57055,12,589,568,54,4,21951,10,26,356,10172,570,4,3229,23,118,45948,431,0,0,1823,0,671,27,52,468,"Brisbane - South",508,3,10218,252,2822,8270,12,590,149,1594,5315,565,889,344,11105,486,993,6,432,2381,3,596,262,91,383,1379,77,165,3,546,"303",998,697,24,99,0,656,7851,131,2561,46346,374
